SNO,CO,NOX
24600,740997749869.0277,731631375153.0883
24601,740733662086.8511,731370638639.7301
24602,741343777073.8397,731973012697.1458
24603,741231655057.0896,731862296897.0155
24604,735399973412.7153,726104364995.1017
24605,729669967706.791,720446889081.3291
24606,728985935788.0474,719771570875.6278
24607,728786994005.5042,719575077070.4613
24608,745824082321.5834,736396600823.5135
24609,745886848665.5211,736458944492.2742
24610,745387193988.4675,735965654827.4454
24611,745313223556.6827,735892699589.7593
24612,745305773490.4603,735885349900.0377
24613,746479349277.7068,737044289709.2771
24614,746655729464.435,737218513262.9005
24615,740724547806.4637,731362389669.4539
24616,740349575145.1162,730992095986.589
24617,740761710844.7678,731398929591.364
24618,740257040615.0161,730900545171.1448
24619,740246049539.6045,730889589944.1631
24620,740227399045.7524,730871061500.54
24621,740510013113.1859,731149985636.9542
24622,739734800599.7507,730384563406.8945
24623,740229245616.8848,730872681447.066
24624,740177027667.5272,730821051771.3854
24625,740280865947.5945,730923520627.7131
24626,739901269288.9817,730548678383.6268
24627,730861714612.5913,721623505428.7142
24628,727788271631.3645,718588981752.1381
24629,728103851857.9636,718900557873.6155
24630,722736298643.1066,713600791777.8026
24631,739734679386.2688,730384364725.9574
24632,739636268456.6294,730287576370.2844
24633,739261578045.0267,729917773555.2806
24634,739544808195.3239,730197436297.9844
24635,739596661608.439,730248762594.7839
24636,738796476772.6587,729458754697.7535
24637,739093360453.1282,729751918358.0176
24638,739194000911.2909,729851299011.933
24639,738381598852.023,729049267283.3165
24640,738518128210.1566,729184027599.364
24641,738228795444.002,728898148339.032
24642,743372258182.3915,733976042595.9401
24643,743731010887.016,734330184404.8005
24644,743601350586.9885,734202017743.4572
24645,738239764637.1875,728908462974.8519
24646,737962406753.9028,728634593857.5541
24647,737683798611.8469,728359506238.4794
24648,737557633542.4202,728234945803.4683
24649,719378826651.5265,710285989894.2468
24650,725322741717.8912,716154885423.1691
24651,726411451220.4606,717229803065.2402
24652,737530413326.7374,728207947477.0597
24653,743937167447.2883,734533731870.0864
24654,742632120342.6094,733245101329.522
24655,740744675873.441,731381537040.5057
24656,738969327809.709,729628654696.4863
24657,737825639749.7014,728499441356.7881
24658,738235843284.2089,728904471551.3726
24659,737842744028.0862,728516362068.1259
24660,740969557474.382,731603600451.909
24661,740979488705.5388,731613426205.1699
24662,740399378171.085,731040608680.3724
24663,743483897732.1752,734086057001.7562
24664,742748196042.4392,733359503559.7692
24665,742736923415.4192,733348409587.8187
24666,737177390366.0892,727859464635.8646
24667,737218011845.2067,727899574860.159
24668,736523472826.6996,727213840397.8395
24669,737106350699.3969,727789353839.2012
24670,727011870099.8373,717822638776.9177
24671,727429975542.62,718235497182.1005
24672,725618737279.4088,716447132418.2164
24673,725731880680.5015,716558799944.673
24674,736302739575.8962,726995826195.4192
24675,737430104750.5298,728108967490.9893
24676,738114815285.1262,728785029555.2769
24677,737778985365.8008,728453513466.222
24678,737476257522.9705,728154661352.2368
24679,737300893519.1648,727981549491.8562
24680,737761100387.6073,728435964805.0017
24681,737994593628.555,728666424682.3076
24682,738284041095.2285,728952205109.815
24683,738461811313.9868,729127701930.9011
24684,743664122841.2992,734263936933.9584
24685,743936650409.1794,734533014712.8912
24686,738539960553.1962,729204783338.6005
24687,739023471535.8416,729682169028.8118
24688,739208909200.6466,729865258308.6733
24689,738655584058.8799,729318903874.9619
24690,738505741171.9474,729170944948.4158
24691,738350599043.0481,729017810062.1492
24692,737777624885.9788,728452083771.5497
24693,732054896020.145,722801777555.6785
24694,729918541598.3624,720692432170.7206
24695,727371293602.0431,718177431136.052
24696,727509745314.3021,718314255818.0609
24697,742870670202.4697,733480733758.9808
24698,744434234959.2025,735024674649.9463
24699,744530379083.4209,735119683912.3369
24700,744334768883.0967,734926521623.8635
24701,744477507287.6691,735067448564.1387
24702,744493355651.4183,735083153110.8816
24703,744198503288.1508,734792105776.5731
24704,743902929583.063,734500125250.5317
24705,744328850265.6686,734920365316.675
24706,744225906340.9617,734818662244.8713
24707,744078958435.9707,734673572363.128
24708,743919647275.1392,734516217700.3201
24709,744354185736.5039,734945271789.6029
24710,742912796491.8842,733522130360.9701
24711,738702051983.113,729364857839.6198
24712,739208109838.0975,729864486293.201
24713,732638600052.6813,723378078186.6648
24714,727698190462.2793,718500115201.6477
24715,726684142252.751,717498894424.6129
24716,726800164822.7085,717613441341.5925
24717,732179359091.3401,722924557139.6764
24718,743690651295.9581,734290027543.3815
24719,743968364041.2789,734564493629.3975
24720,743656030232.516,734256369590.2059
24721,743461771998.2587,734064693861.3741
24722,743099926092.6993,733707528401.1934
24723,743487012533.7491,734089877303.6766
24724,742973676177.5872,733583088373.7618
24725,743419544981.0586,734023346037.516
24726,743080338665.2859,733688159168.6208
24727,743013116221.7678,733621697759.0642
24728,742870062343.0532,733480545148.0543
24729,743226350664.6433,733832434516.7605
24730,743168792415.7516,733775445266.4619
24731,743529037970.2236,734131086045.3169
24732,740390699577.4155,731032517622.5001
24733,738186019816.8656,728855652490.1523
24734,738066686576.1846,728737698386.3804
24735,736362465855.5216,727055010832.2115
24736,722277156299.4657,713147884926.4945
24737,726171191132.9158,716992677814.65
24738,727623522387.7688,718426743144.5997
24739,727059638784.8921,717870021473.0991
24740,733248732330.9929,723980781457.9938
24741,739942015308.0907,730589357560.045
24742,739775059561.1646,730424649182.4049
24743,739734648759.3315,730384780359.6361
24744,740314331991.776,730957237365.675
24745,740173747798.5801,730818488976.6381
24746,739610243268.6355,730262200634.5746
24747,740453961219.2969,731095342613.9744
24748,739731198973.2876,730381828251.6089
24749,739139266081.4338,729797446047.5707
24750,739963625848.2268,730611382108.6317
24751,743496424140.5814,734099189543.5107
24752,743565038694.0945,734166571868.8501
24753,743811180974.1666,734409436969.797
24754,743863504962.279,734460965566.6372
24755,739016555951.5563,729675567590.6608
24756,738760960067.873,729423115095.2163
24757,743920143881.5569,734516746881.6156
24758,738227177662.9376,728895988455.5602
24759,720706674268.7184,711597128916.8407
24760,737551159087.8188,728228612305.6263
24761,738584157644.9077,729248620458.9612
24762,742579893581.6635,733193842970.8503
24763,741926960172.3828,732549146897.3057
24764,741711438914.8389,732336694028.0464
24765,741856888760.7645,732480279162.4622
24766,741455320821.6095,732083644864.1223
24767,741038418547.5333,731672212308.6385
24768,740371609335.934,731014071169.4841
24769,736564779779.2437,727255719187.9171
24770,735825205657.3473,726525644396.1775
24771,735620547535.2926,726323667830.9235
24772,735528643011.6884,726232769673.4896
24773,739804820782.7466,730454707939.9739
24774,740274991715.9552,730918594506.8839
24775,740109135412.6506,730754790163.3739
24776,738846191582.767,729507962236.1467
24777,740037711975.7474,730684230814.6036
24778,736100975428.8802,726797517949.0507
24779,736201034127.9375,726896419993.1426
24780,737253148053.9774,727935264595.204
24781,738713556078.8435,729377307623.8202
24782,738493028554.4569,729159542548.1962
24783,739772430750.5171,730422654292.0876
24784,740790564892.2216,731427930150.9329
24785,740806300890.0963,731443429175.6572
24786,741044081870.1111,731678196063.7421
24787,740983620251.3685,731618396395.8024
24788,741118785204.0977,731751710728.3239
24789,741536186853.1145,732163617655.574
24790,742016734242.6926,732638056118.4441
24791,741878158600.3672,732501102049.5142
24792,737810858890.0276,728485442936.6761
24793,736522539319.6143,727213270144.0377
24794,737103149171.8331,727786457929.6937
24795,734454092414.1255,725170814469.4729
24796,733705885549.3491,724432081612.9055
24797,732669661846.8253,723408835146.0442
24798,736908131486.8126,727593653381.5721
24799,736873148679.1385,727559123621.768
24800,737517380611.6073,728195188022.7981
24801,738091085442.1464,728761922783.4883
24802,741726818876.4832,732351781353.885
24803,742099438331.7484,732719862502.23
24804,740322121208.4208,730965190233.439
24805,737808495402.1322,728483566291.8679
24806,737190077497.2684,727872899541.6289
24807,738222425389.1067,728892153371.2203
24808,737786205081.2034,728461498657.5132
24809,737283928820.4261,727965730445.8068
24810,737866989912.5171,728541579350.3832
24811,737909306859.0076,728583324290.1481
24812,737860489065.966,728534719608.2108
24813,738132113877.1725,728802788846.7777
24814,738447653524.5922,729114388739.579
24815,738042957429.6746,728714700815.8701
24816,738091090460.428,728762019822.143
24817,737804540223.0686,728478955623.8807
24818,738117265942.6614,728787624286.0535
24819,736824154190.5469,727510805713.3368
24820,737717448350.8999,728392743423.6874
24821,737682495239.377,728358246078.7784
24822,737605959750.8853,728282673537.2491
24823,737208587119.6864,727890336966.9446
24824,738935516522.9054,729595426985.9252
24825,739425746310.8881,730079598587.5928
24826,738967648014.4712,729627718763.6873
24827,738173748099.7433,728844084431.5388
24828,738258117652.2404,728927515902.3451
24829,738782850573.1355,729445788491.709
24830,738310975390.8304,728979923380.8816
24831,738937384595.903,729598445896.1837
24832,739035915669.924,729695791657.2804
24833,739204551207.8488,729862134171.1782
24834,739173099380.5569,729831058086.5215
24835,739028907671.7767,729688470950.0403
24836,738994897788.5671,729654703411.1143
24837,739269821435.0533,729926038260.0918
24838,739205030978.0864,729861958113.7344
24839,744287731803.9973,734879999212.7905
24840,744656582106.7876,735244194472.8278
24841,744698655072.314,735285664905.2196
24842,739255110908.2537,729911243413.0767
24843,739029680055.661,729688475637.5735
24844,738828227778.1367,729489559823.3767
24845,739073446250.3125,729731625068.3949
24846,735080027584.6198,725788791111.911
24847,727294961143.1348,718102247314.8887
24848,728216614155.2715,719012147241.7944
24849,744424836001.106,735015098676.3427
24850,745026112488.5961,735608988953.293
24851,744680389547.2732,735267910046.1029
24852,744733269181.847,735320395130.833
24853,744737986318.8761,735325102804.4115
24854,744799213671.7584,735385700165.9879
24855,744578025965.2886,735167236138.3994
24856,744616710925.3975,735205437110.7397
24857,744108845500.1555,734704020502.1613
24858,744279106817.7195,734872178137.2087
24859,744255215985.6198,734848592744.1893
24860,744730034525.0251,735317352838.695
24861,744598020063.879,735186728737.1635
24862,744586154764.5162,735174857982.4314
24863,744737983191.9924,735324696835.2566
24864,745157636681.8138,735738987818.5803
24865,745191672616.3809,735772429155.6129
24866,732152160207.612,722897941334.1593
24867,728394566747.3022,719187853952.6764
24868,728337958254.0638,719131892403.5541
24869,728070719796.3452,718868001000.0852
24870,727763608417.3433,718564734617.6628
24871,743747075849.9645,734346495115.356
24872,745444112498.2927,736022450715.6088
24873,745213672825.8798,735795093233.3539
24874,745161245893.4591,735743419617.9944
24875,744707194309.3661,735295003107.1805
24876,744663461434.4097,735251826655.2151
24877,744380478417.6711,734972438403.5431
24878,744351962963.3793,734944337638.1542
24879,744198306136.7705,734792702036.5084
24880,743971845928.6045,734568963707.0585
24881,745011009779.3398,735594687290.1115
24882,739460580325.0817,730114475557.062
24883,744582559669.8047,735171304581.9603
24884,744904992773.7018,735489570086.7374
24885,730675978080.3387,721440524770.5299
24886,728218480440.7927,719014072290.6902
24887,728204067822.2836,718999861344.6483
24888,728038864697.9437,718836698101.8733
24889,728037797520.7052,718835624945.1904
24890,737906952193.0839,728579896040.2831
24891,743433653749.431,734037080827.9026
24892,740400399521.4248,731042564996.7693
24893,740794280987.0065,731431601033.514
24894,741466786137.3672,732095658932.5493
24895,742672319586.2726,733286057295.3221
24896,743933944677.6469,734531853924.157
24897,740539617088.6179,731180462079.378
24898,739876779959.6794,730526035037.2834
24899,741406917397.8218,732036849991.0992
24900,743286856497.1617,733892689942.0856
24901,743768007882.7509,734367444414.165
24902,744132889194.4193,734727561445.6687
24903,744520293594.6537,735109965449.7793
24904,744476880621.0547,735066922993.3774
24905,744940780863.1677,735524798531.3306
24906,744795524820.0745,735381229355.8845
24907,745062053309.2719,735644322879.8391
24908,738979018308.2324,729638331524.0262
24909,739741369927.36,730390905946.6782
24910,739458286495.2754,730111379690.537
24911,739606966495.4789,730258177764.2795
24912,739591788473.6779,730243186539.3666
24913,729666048054.5103,720443070140.1459
24914,741327359623.799,731956861989.7736
24915,744466660070.2506,735056550195.3282
24916,744668057354.307,735255805126.8949
24917,744024796497.9069,734620721352.2047
24918,744623875165.4269,735212376563.9133
24919,744592954556.7119,735182018506.4484
24920,744468510296.9203,735059498742.53
24921,744449520360.1097,735040829277.1669
24922,744039550690.1846,734636050639.7277
24923,743953710486.1278,734551254497.9376
24924,743890304885.8573,734488507998.1829
24925,743947073877.7709,734544537981.141
24926,743730031794.896,734330220612.5181
24927,744111700663.4911,734706911275.2174
24928,739424182898.7246,730078778433.8531
24929,743438025522.2756,734041449299.5059
24930,744729069768.2072,735315913212.4917
24931,744909691163.0021,735494081439.3441
24932,738559177288.0914,729224028277.2908
24933,738836522481.2731,729497896207.3564
